user_id,first_touch,registration_date,kyc_date,activation_date,first_trade_date,total_revenue_30d,arpu_segment,cohort_month,retention_7d,retention_14d,retention_30d
U001627,Organic Search,,,,,0.00,Low,,0,0,0
U001628,Organic Search,2025-12-21,2025-12-22,,,0.00,Low,2025-12,0,0,0
U001629,Organic Search,,,,,0.00,Low,,0,0,0
U001630,Google Ads,2025-12-30,,,,0.00,Low,2025-12,0,0,0
U001631,Email,2026-01-01,,,,0.00,Low,2026-01,1,1,1
U001632,Push Notification (WebEngage),2026-02-07,2026-02-10,,,0.00,Low,2026-02,0,0,0
U001633,SMS,2025-12-01,2025-12-08,2025-12-12,2025-12-16,61.38,Low,2025-12,0,0,0
U001634,Google Ads,,,,,0.00,Low,,0,0,0
U001635,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001636,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001637,Google Ads,2025-12-05,2025-12-08,2025-12-17,2026-01-01,222.06,Low,2025-12,1,1,1
U001638,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001639,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001640,Referral,2026-01-07,,,,0.00,Low,2026-01,0,0,0
U001641,Google Ads,,,,,0.00,Low,,0,0,0
U001642,Push Notification (WebEngage),2025-12-01,2025-12-03,2025-12-11,,0.00,Low,2025-12,1,1,1
U001643,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001644,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001645,Google Ads,,,,,0.00,Low,,0,0,0
U001646,Organic Search,,,,,0.00,Low,,0,0,0
U001647,Google Ads,,,,,0.00,Low,,1,0,0
U001648,SMS,2025-12-01,2025-12-05,,,0.00,Low,2025-12,0,0,0
U001649,Referral,,,,,0.00,Low,,1,0,0
U001650,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001651,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001652,SMS,,,,,0.00,Low,,0,0,0
U001653,Google Ads,2025-12-27,,,,0.00,Low,2025-12,1,1,1
U001654,Meta (FB/IG),2025-12-24,2025-12-27,2025-12-29,,401.49,Low,2025-12,1,1,1
U001655,Meta (FB/IG),,,,,0.00,Low,,1,1,0
U001656,SMS,2026-02-10,2026-02-17,,,0.00,Low,2026-02,0,0,0
U001657,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001658,Organic Search,2025-11-30,2025-12-01,2025-12-08,,0.00,Low,2025-11,0,0,0
U001659,Referral,2026-01-02,2026-01-09,,,0.00,Low,2026-01,0,0,0
U001660,Referral,,,,,0.00,Low,,0,0,0
U001661,Push Notification (WebEngage),2025-12-19,,,,0.00,Low,2025-12,0,0,0
U001662,Google Ads,,,,,0.00,Low,,0,0,0
U001663,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001664,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001665,Email,,,,,0.00,Low,,0,0,0
U001666,SMS,,,,,0.00,Low,,0,0,0
U001667,Organic Search,,,,,0.00,Low,,1,0,0
U001668,Referral,2025-11-26,2025-12-02,2025-12-12,,0.00,Low,2025-11,0,0,0
U001669,Organic Search,,,,,0.00,Low,,0,0,0
U001670,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001671,SMS,,,,,0.00,Low,,0,0,0
U001672,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001673,Google Ads,2025-12-12,2025-12-17,,,0.00,Low,2025-12,0,0,0
U001674,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001675,Email,2026-02-05,2026-02-11,2026-02-17,2026-02-17,299.14,Low,2026-02,1,1,0
U001676,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001677,SMS,,,,,0.00,Low,,0,0,0
U001678,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U001679,Referral,2026-01-29,2026-02-05,2026-02-15,2026-02-17,143.22,Low,2026-01,1,1,1
U001680,Meta (FB/IG),2026-01-06,2026-01-08,2026-01-13,2026-02-01,97.78,Low,2026-01,1,1,1
U001681,Push Notification (WebEngage),2025-11-26,2025-12-04,,,0.00,Low,2025-11,0,0,0
U001682,SMS,,,,,0.00,Low,,0,0,0
U001683,Meta (FB/IG),2025-12-30,2026-01-05,,,0.00,Low,2025-12,0,0,0
U001684,Organic Search,,,,,0.00,Low,,0,0,0
U001685,Organic Search,2026-02-01,2026-02-07,,,0.00,Low,2026-02,0,0,0
U001686,Organic Search,,,,,0.00,Low,,0,0,0
U001687,Organic Search,,,,,0.00,Low,,0,0,0
U001688,Google Ads,,,,,0.00,Low,,0,0,0
U001689,Meta (FB/IG),2026-01-19,2026-01-25,2026-02-02,2026-02-06,764.61,Low,2026-01,1,1,1
U001690,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001691,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001692,Google Ads,,,,,0.00,Low,,0,0,0
U001693,Referral,2026-01-11,2026-01-19,2026-01-23,,0.00,Low,2026-01,0,0,0
U001694,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001695,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001696,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001697,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001698,Referral,2025-11-25,,,,0.00,Low,2025-11,0,0,0
U001699,Google Ads,2025-12-12,,,,0.00,Low,2025-12,1,1,0
U001700,Google Ads,,,,,0.00,Low,,0,0,0
U001701,Google Ads,2026-01-26,,,,0.00,Low,2026-01,0,0,0
U001702,Meta (FB/IG),2025-11-23,2025-11-24,2025-12-03,2025-12-05,501.19,Low,2025-11,1,1,0
U001703,Referral,,,,,0.00,Low,,0,0,0
U001704,Email,,,,,0.00,Low,,0,0,0
U001705,SMS,,,,,0.00,Low,,0,0,0
U001706,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001707,Google Ads,,,,,0.00,Low,,0,0,0
U001708,Google Ads,,,,,0.00,Low,,0,0,0
U001709,Meta (FB/IG),2026-01-20,,,,0.00,Low,2026-01,0,0,0
U001710,Push Notification (WebEngage),2025-11-23,2025-11-24,2025-12-02,2025-12-06,218.68,Low,2025-11,0,0,0
U001711,Organic Search,2026-01-13,,,,0.00,Low,2026-01,0,0,0
U001712,Meta (FB/IG),2026-01-18,,,,0.00,Low,2026-01,0,0,0
U001713,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001714,Google Ads,2026-01-26,2026-01-29,2026-01-30,2026-02-09,67.01,Low,2026-01,1,1,0
U001715,Referral,2025-12-01,2025-12-03,,,0.00,Low,2025-12,0,0,0
U001716,Email,,,,,0.00,Low,,0,0,0
U001717,SMS,,,,,0.00,Low,,1,1,1
U001718,Google Ads,2025-12-25,2025-12-26,2025-12-27,2025-12-29,145.27,Low,2025-12,1,0,0
U001719,Google Ads,2026-01-16,2026-01-23,2026-02-01,,0.00,Low,2026-01,1,1,1
U001720,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001721,Google Ads,,,,,0.00,Low,,1,1,0
U001722,Google Ads,2025-12-26,2025-12-28,,,0.00,Low,2025-12,0,0,0
U001723,SMS,,,,,0.00,Low,,1,1,0
U001724,Organic Search,,,,,0.00,Low,,0,0,0
U001725,Google Ads,,,,,0.00,Low,,0,0,0
U001726,Meta (FB/IG),2026-02-02,,,,0.00,Low,2026-02,0,0,0
U001727,Organic Search,,,,,0.00,Low,,0,0,0
U001728,Email,,,,,0.00,Low,,0,0,0
U001729,SMS,,,,,0.00,Low,,0,0,0
U001730,Meta (FB/IG),2025-12-17,,,,0.00,Low,2025-12,0,0,0
U001731,Google Ads,2025-12-11,2025-12-14,,,0.00,Low,2025-12,1,0,0
U001732,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001733,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001734,Email,,,,,0.00,Low,,1,1,0
U001735,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U001736,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001737,Meta (FB/IG),2025-11-24,2025-12-02,,,0.00,Low,2025-11,0,0,0
U001738,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001739,Google Ads,2026-01-21,2026-01-24,,,0.00,Low,2026-01,0,0,0
U001740,Organic Search,2025-12-19,2025-12-22,2026-01-01,,447.67,Low,2025-12,0,0,0
U001741,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001742,Organic Search,,,,,0.00,Low,,0,0,0
U001743,Referral,,,,,0.00,Low,,0,0,0
U001744,SMS,,,,,0.00,Low,,0,0,0
U001745,Email,,,,,0.00,Low,,0,0,0
U001746,SMS,,,,,0.00,Low,,0,0,0
U001747,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001748,Google Ads,2025-12-04,,,,0.00,Low,2025-12,0,0,0
U001749,Referral,2026-02-05,2026-02-14,2026-02-17,,98.22,Low,2026-02,1,1,1
U001750,Meta (FB/IG),2025-12-03,,,,0.00,Low,2025-12,0,0,0
U001751,Google Ads,,,,,0.00,Low,,1,1,1
U001752,Google Ads,,,,,0.00,Low,,0,0,0
U001753,Push Notification (WebEngage),,,,,0.00,Low,,1,1,0
U001754,SMS,2025-12-03,,,,0.00,Low,2025-12,0,0,0
U001755,Email,2025-12-31,2026-01-05,,,0.00,Low,2025-12,0,0,0
U001756,SMS,,,,,0.00,Low,,0,0,0
U001757,Referral,2026-01-21,2026-01-24,,,0.00,Low,2026-01,0,0,0
U001758,Email,,,,,0.00,Low,,0,0,0
U001759,Google Ads,2025-12-07,2025-12-15,,,0.00,Low,2025-12,0,0,0
U001760,Google Ads,,,,,0.00,Low,,0,0,0
U001761,Google Ads,,,,,0.00,Low,,0,0,0
U001762,Push Notification (WebEngage),,,,,0.00,Low,,1,0,0
U001763,Organic Search,,,,,0.00,Low,,0,0,0
U001764,Referral,2026-01-15,2026-01-23,,,0.00,Low,2026-01,1,0,0
U001765,Google Ads,,,,,0.00,Low,,0,0,0
U001766,SMS,,,,,0.00,Low,,0,0,0
U001767,Google Ads,,,,,0.00,Low,,0,0,0
U001768,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U001769,SMS,,,,,0.00,Low,,0,0,0
U001770,SMS,,,,,0.00,Low,,0,0,0
U001771,Referral,2026-01-23,,,,0.00,Low,2026-01,0,0,0
U001772,Email,2025-12-27,2025-12-31,2026-01-09,2026-01-09,162.45,Low,2025-12,0,0,0
U001773,Organic Search,2025-12-19,2025-12-20,2025-12-27,,574.13,Low,2025-12,1,1,0
U001774,Google Ads,,,,,0.00,Low,,0,0,0
U001775,Google Ads,,,,,0.00,Low,,0,0,0
U001776,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001777,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001778,Referral,2026-01-04,2026-01-05,2026-01-07,2026-01-17,310.22,Low,2026-01,0,0,0
U001779,Organic Search,,,,,0.00,Low,,1,0,0
U001780,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001781,Meta (FB/IG),,,,,0.00,Low,,1,0,0
U001782,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001783,Organic Search,2026-01-15,,,,0.00,Low,2026-01,0,0,0
U001784,Organic Search,,,,,0.00,Low,,0,0,0
U001785,Email,2026-01-24,2026-02-02,,,0.00,Low,2026-01,0,0,0
U001786,Google Ads,,,,,0.00,Low,,0,0,0
U001787,Google Ads,,,,,0.00,Low,,0,0,0
U001788,Email,,,,,0.00,Low,,0,0,0
U001789,Email,2025-12-01,2025-12-09,2025-12-15,2025-12-30,104.17,Low,2025-12,0,0,0
U001790,Google Ads,,,,,0.00,Low,,0,0,0
U001791,Organic Search,,,,,0.00,Low,,0,0,0
U001792,Google Ads,2026-02-11,,,,0.00,Low,2026-02,0,0,0
U001793,Email,,,,,0.00,Low,,0,0,0
U001794,Referral,,,,,0.00,Low,,0,0,0
U001795,Meta (FB/IG),2026-01-19,2026-01-26,,,0.00,Low,2026-01,0,0,0
U001796,SMS,,,,,0.00,Low,,0,0,0
U001797,Email,,,,,0.00,Low,,0,0,0
U001798,Organic Search,2026-02-10,2026-02-17,2026-02-17,2026-02-17,294.04,Low,2026-02,0,0,0
U001799,Google Ads,2026-02-06,2026-02-14,,,0.00,Low,2026-02,0,0,0
U001800,Google Ads,,,,,0.00,Low,,0,0,0
U001801,SMS,,,,,0.00,Low,,0,0,0
U001802,Email,2025-12-03,,,,0.00,Low,2025-12,0,0,0
U001803,Push Notification (WebEngage),,,,,0.00,Low,,1,0,0
U001804,Organic Search,2025-12-22,2025-12-30,2026-01-01,,218.88,Low,2025-12,1,0,0
U001805,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001806,Email,,,,,0.00,Low,,1,0,0
U001807,Push Notification (WebEngage),2026-01-02,2026-01-09,,,0.00,Low,2026-01,0,0,0
U001808,Push Notification (WebEngage),,,,,0.00,Low,,1,1,0
U001809,Meta (FB/IG),2025-11-25,2025-11-30,2025-12-05,,0.00,Low,2025-11,1,1,1
U001810,Google Ads,,,,,0.00,Low,,0,0,0
U001811,SMS,,,,,0.00,Low,,0,0,0
U001812,SMS,,,,,0.00,Low,,0,0,0
U001813,Referral,2025-12-01,,,,0.00,Low,2025-12,0,0,0
U001814,LinkedIn Ads,2026-02-11,2026-02-17,,,0.00,Low,2026-02,1,1,0
U001815,Organic Search,2026-02-05,2026-02-12,2026-02-17,,0.00,Low,2026-02,1,1,0
U001816,Email,,,,,0.00,Low,,0,0,0
U001817,Google Ads,,,,,0.00,Low,,1,1,1
U001818,Meta (FB/IG),2026-01-31,2026-02-09,2026-02-16,2026-02-17,339.46,Low,2026-01,0,0,0
U001819,LinkedIn Ads,2026-01-29,2026-02-04,,,0.00,Low,2026-01,1,1,0
U001820,SMS,,,,,0.00,Low,,0,0,0
U001821,Google Ads,,,,,0.00,Low,,0,0,0
U001822,Email,,,,,0.00,Low,,1,1,1
U001823,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001824,Google Ads,2026-01-31,,,,0.00,Low,2026-01,0,0,0
U001825,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U001826,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001827,Google Ads,2026-02-05,2026-02-11,2026-02-17,,0.00,Low,2026-02,1,1,0
U001828,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U001829,Referral,2025-11-22,2025-11-28,2025-12-08,2025-12-21,365.86,Low,2025-11,0,0,0
U001830,Google Ads,2026-02-04,2026-02-05,,,0.00,Low,2026-02,1,1,1
U001831,SMS,,,,,0.00,Low,,1,1,0
U001832,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001833,Referral,,,,,0.00,Low,,0,0,0
U001834,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001835,Organic Search,,,,,0.00,Low,,0,0,0
U001836,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U001837,Email,,,,,0.00,Low,,0,0,0
U001838,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001839,Email,,,,,0.00,Low,,0,0,0
U001840,SMS,,,,,0.00,Low,,0,0,0
U001841,Meta (FB/IG),2025-12-17,2025-12-25,2026-01-02,,0.00,Low,2025-12,1,1,1
U001842,Referral,,,,,0.00,Low,,0,0,0
U001843,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001844,Google Ads,,,,,0.00,Low,,1,0,0
U001845,Organic Search,,,,,0.00,Low,,0,0,0
U001846,Google Ads,,,,,0.00,Low,,0,0,0
U001847,Meta (FB/IG),2026-01-20,2026-01-27,,,0.00,Low,2026-01,0,0,0
U001848,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001849,Organic Search,2025-11-29,,,,0.00,Low,2025-11,0,0,0
U001850,Google Ads,2025-12-01,,,,0.00,Low,2025-12,0,0,0
U001851,Referral,,,,,0.00,Low,,0,0,0
U001852,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001853,SMS,,,,,0.00,Low,,0,0,0
U001854,Organic Search,2026-02-01,2026-02-02,,,0.00,Low,2026-02,0,0,0
U001855,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001856,Push Notification (WebEngage),2025-12-03,2025-12-11,2025-12-15,2025-12-20,227.35,Low,2025-12,0,0,0
U001857,Meta (FB/IG),2026-02-03,,,,0.00,Low,2026-02,0,0,0
U001858,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001859,LinkedIn Ads,,,,,0.00,Low,,1,1,0
U001860,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001861,Organic Search,2025-12-15,2025-12-20,2025-12-21,,0.00,Low,2025-12,1,0,0
U001862,Push Notification (WebEngage),,,,,0.00,Low,,1,0,0
U001863,Google Ads,,,,,0.00,Low,,0,0,0
U001864,Meta (FB/IG),2026-02-01,,,,0.00,Low,2026-02,0,0,0
U001865,Google Ads,2025-12-07,2025-12-09,2025-12-11,2025-12-26,163.86,Low,2025-12,1,1,1
U001866,Referral,,,,,0.00,Low,,0,0,0
U001867,Google Ads,,,,,0.00,Low,,0,0,0
U001868,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001869,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001870,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001871,SMS,,,,,0.00,Low,,0,0,0
U001872,SMS,,,,,0.00,Low,,0,0,0
U001873,Email,2025-12-31,,,,0.00,Low,2025-12,0,0,0
U001874,Organic Search,,,,,0.00,Low,,0,0,0
U001875,Google Ads,,,,,0.00,Low,,0,0,0
U001876,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U001877,Google Ads,2026-01-19,2026-01-25,,,0.00,Low,2026-01,0,0,0
U001878,Google Ads,,,,,0.00,Low,,0,0,0
U001879,Google Ads,2025-12-31,,,,0.00,Low,2025-12,0,0,0
U001880,Google Ads,2025-12-06,2025-12-11,,,0.00,Low,2025-12,0,0,0
U001881,Organic Search,,,,,0.00,Low,,0,0,0
U001882,Push Notification (WebEngage),2026-01-20,2026-01-27,2026-01-31,2026-02-02,730.80,Low,2026-01,1,0,0
U001883,Organic Search,2025-11-29,2025-12-04,2025-12-10,,243.21,Low,2025-11,0,0,0
U001884,Email,,,,,0.00,Low,,0,0,0
U001885,Google Ads,2025-12-11,2025-12-12,,,0.00,Low,2025-12,0,0,0
U001886,Google Ads,,,,,0.00,Low,,0,0,0
U001887,SMS,2026-01-14,,,,0.00,Low,2026-01,0,0,0
U001888,SMS,,,,,0.00,Low,,0,0,0
U001889,Organic Search,,,,,0.00,Low,,1,1,0
U001890,Google Ads,,,,,0.00,Low,,0,0,0
U001891,Email,,,,,0.00,Low,,0,0,0
U001892,Google Ads,,,,,0.00,Low,,0,0,0
U001893,Email,,,,,0.00,Low,,0,0,0
U001894,Google Ads,2026-01-13,,,,0.00,Low,2026-01,0,0,0
U001895,LinkedIn Ads,2026-01-30,2026-02-08,2026-02-12,2026-02-17,107.09,Low,2026-01,0,0,0
U001896,Referral,,,,,0.00,Low,,1,1,0
U001897,Email,,,,,0.00,Low,,0,0,0
U001898,Referral,,,,,0.00,Low,,0,0,0
U001899,Google Ads,,,,,0.00,Low,,0,0,0
U001900,Google Ads,,,,,0.00,Low,,0,0,0
U001901,Google Ads,2026-01-22,2026-01-26,,,0.00,Low,2026-01,1,0,0
U001902,Organic Search,,,,,0.00,Low,,0,0,0
U001903,Email,2026-01-15,,,,0.00,Low,2026-01,1,0,0
U001904,Meta (FB/IG),2026-02-07,,,,0.00,Low,2026-02,1,1,0
U001905,Referral,,,,,0.00,Low,,0,0,0
U001906,Organic Search,,,,,0.00,Low,,0,0,0
U001907,LinkedIn Ads,2026-01-01,2026-01-04,,,0.00,Low,2026-01,0,0,0
U001908,Push Notification (WebEngage),2025-12-09,,,,0.00,Low,2025-12,0,0,0
U001909,Google Ads,2025-12-09,2025-12-14,,,0.00,Low,2025-12,0,0,0
U001910,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001911,Organic Search,,,,,0.00,Low,,0,0,0
U001912,Email,2026-02-02,2026-02-06,,,0.00,Low,2026-02,0,0,0
U001913,Google Ads,,,,,0.00,Low,,0,0,0
U001914,SMS,,,,,0.00,Low,,1,0,0
U001915,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001916,Google Ads,,,,,0.00,Low,,0,0,0
U001917,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001918,Google Ads,,,,,0.00,Low,,0,0,0
U001919,Push Notification (WebEngage),2025-11-25,,,,0.00,Low,2025-11,0,0,0
U001920,Google Ads,2025-12-10,,,,0.00,Low,2025-12,0,0,0
U001921,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001922,Google Ads,,,,,0.00,Low,,0,0,0
U001923,Organic Search,,,,,0.00,Low,,0,0,0
U001924,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001925,Google Ads,,,,,0.00,Low,,0,0,0
U001926,LinkedIn Ads,,,,,0.00,Low,,1,1,1
U001927,Organic Search,2026-01-06,2026-01-15,,,0.00,Low,2026-01,1,0,0
U001928,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001929,Meta (FB/IG),2026-01-15,,,,0.00,Low,2026-01,0,0,0
U001930,Organic Search,,,,,0.00,Low,,0,0,0
U001931,Organic Search,2025-12-02,,,,0.00,Low,2025-12,0,0,0
U001932,Email,,,,,0.00,Low,,0,0,0
U001933,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U001934,Email,,,,,0.00,Low,,0,0,0
U001935,Organic Search,,,,,0.00,Low,,0,0,0
U001936,Push Notification (WebEngage),2026-01-23,2026-01-29,,,0.00,Low,2026-01,0,0,0
U001937,Google Ads,,,,,0.00,Low,,0,0,0
U001938,Google Ads,,,,,0.00,Low,,0,0,0
U001939,Meta (FB/IG),2025-12-06,2025-12-11,2025-12-17,,0.00,Low,2025-12,1,1,0
U001940,Organic Search,,,,,0.00,Low,,1,1,1
U001941,Google Ads,,,,,0.00,Low,,0,0,0
U001942,SMS,2025-12-06,2025-12-13,2025-12-13,,0.00,Low,2025-12,1,1,1
U001943,Google Ads,2025-12-05,2025-12-12,2025-12-19,2026-01-06,169.31,Low,2025-12,1,1,1
U001944,Google Ads,2025-12-10,2025-12-16,,,0.00,Low,2025-12,0,0,0
U001945,Email,,,,,0.00,Low,,0,0,0
U001946,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001947,Organic Search,,,,,0.00,Low,,0,0,0
U001948,Email,2025-12-29,,,,0.00,Low,2025-12,0,0,0
U001949,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001950,Referral,,,,,0.00,Low,,0,0,0
U001951,Google Ads,,,,,0.00,Low,,0,0,0
U001952,Google Ads,,,,,0.00,Low,,0,0,0
U001953,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001954,Organic Search,,,,,0.00,Low,,0,0,0
U001955,Organic Search,2026-01-13,2026-01-18,2026-01-26,2026-02-11,180.76,Low,2026-01,0,0,0
U001956,Google Ads,,,,,0.00,Low,,0,0,0
U001957,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001958,Email,2025-12-04,2025-12-13,2025-12-20,,0.00,Low,2025-12,1,0,0
U001959,Email,2026-01-19,,,,0.00,Low,2026-01,0,0,0
U001960,Referral,2025-12-16,2025-12-22,,,0.00,Low,2025-12,0,0,0
U001961,Google Ads,,,,,0.00,Low,,0,0,0
U001962,Email,2025-12-18,,,,0.00,Low,2025-12,0,0,0
U001963,Organic Search,2025-12-09,2025-12-17,2025-12-18,2025-12-25,253.53,Low,2025-12,1,0,0
U001964,Google Ads,,,,,0.00,Low,,0,0,0
U001965,Google Ads,2026-02-01,2026-02-06,2026-02-10,2026-02-13,958.73,Low,2026-02,0,0,0
U001966,Referral,2026-02-12,2026-02-17,2026-02-17,,364.99,Low,2026-02,0,0,0
U001967,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U001968,Email,,,,,0.00,Low,,0,0,0
U001969,Referral,2026-01-17,2026-01-22,2026-01-23,,0.00,Low,2026-01,1,1,0
U001970,Referral,,,,,0.00,Low,,0,0,0
U001971,SMS,,,,,0.00,Low,,0,0,0
U001972,Referral,,,,,0.00,Low,,0,0,0
U001973,Push Notification (WebEngage),2026-01-27,2026-02-03,2026-02-03,,0.00,Low,2026-01,1,1,1
U001974,Organic Search,2026-01-15,2026-01-24,2026-02-03,,463.18,Low,2026-01,1,1,0
U001975,Email,,,,,0.00,Low,,0,0,0
U001976,Push Notification (WebEngage),,,,,0.00,Low,,1,0,0
U001977,Email,2025-12-14,,,,0.00,Low,2025-12,0,0,0
U001978,SMS,,,,,0.00,Low,,0,0,0
U001979,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U001980,Referral,2025-12-24,2025-12-26,,,0.00,Low,2025-12,0,0,0
U001981,Referral,2026-02-11,2026-02-17,2026-02-17,2026-02-17,170.23,Low,2026-02,1,0,0
U001982,Google Ads,2025-12-16,2025-12-20,2025-12-28,,0.00,Low,2025-12,1,1,1
U001983,Meta (FB/IG),2026-02-10,,,,0.00,Low,2026-02,1,1,1
U001984,SMS,,,,,0.00,Low,,0,0,0
U001985,Meta (FB/IG),2025-12-14,2025-12-17,,,0.00,Low,2025-12,1,0,0
U001986,Google Ads,2025-11-25,2025-11-28,2025-12-06,2025-12-24,388.56,Low,2025-11,0,0,0
U001987,Organic Search,,,,,0.00,Low,,0,0,0
U001988,SMS,,,,,0.00,Low,,1,1,0
U001989,Google Ads,2025-11-24,2025-11-27,2025-12-03,2025-12-23,487.02,Low,2025-11,0,0,0
U001990,Google Ads,2026-02-11,,,,0.00,Low,2026-02,0,0,0
U001991,Organic Search,,,,,0.00,Low,,0,0,0
U001992,Meta (FB/IG),2026-01-11,,,,0.00,Low,2026-01,0,0,0
U001993,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001994,SMS,,,,,0.00,Low,,0,0,0
U001995,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U001996,Organic Search,2025-12-30,2026-01-02,2026-01-04,2026-01-04,580.46,Low,2025-12,0,0,0
U001997,Google Ads,,,,,0.00,Low,,0,0,0
U001998,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U001999,Meta (FB/IG),2025-11-28,,,,0.00,Low,2025-11,1,1,1
U002000,Google Ads,,,,,0.00,Low,,0,0,0
U002001,Organic Search,2025-12-09,2025-12-13,2025-12-14,,0.00,Low,2025-12,0,0,0
U002002,Email,,,,,0.00,Low,,0,0,0
U002003,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002004,SMS,,,,,0.00,Low,,0,0,0
U002005,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002006,SMS,2025-12-26,2026-01-03,2026-01-08,,0.00,Low,2025-12,1,1,0
U002007,Google Ads,,,,,0.00,Low,,0,0,0
U002008,Google Ads,2026-01-26,,,,0.00,Low,2026-01,1,1,0
U002009,Push Notification (WebEngage),2026-02-12,,,,0.00,Low,2026-02,0,0,0
U002010,Organic Search,,,,,0.00,Low,,0,0,0
U002011,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U002012,Email,,,,,0.00,Low,,0,0,0
U002013,Google Ads,2025-12-24,2025-12-27,,,0.00,Low,2025-12,1,1,0
U002014,Google Ads,,,,,0.00,Low,,0,0,0
U002015,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002016,Google Ads,,,,,0.00,Low,,0,0,0
U002017,Meta (FB/IG),,,,,0.00,Low,,1,0,0
U002018,Meta (FB/IG),2025-11-29,2025-12-06,2025-12-14,2025-12-19,173.07,Low,2025-11,1,1,0
U002019,Google Ads,,,,,0.00,Low,,0,0,0
U002020,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U002021,Referral,,,,,0.00,Low,,0,0,0
